parcel_number,sale_date,sale_price,number_of_bedrooms,number_of_bathrooms,total_livable_area,zip_code,category_code,exterior_condition,interior_condition,census_tract,x_coord,y_coord,crime_count_15min_walk,dist_to_park_ft,park_within_15min_walk,dist_transit_ft,transit_15min_walk,dist_to_hospital_ft,hospitals_15min_walk,total_popE,median_incomeE,per_cap_incomeE,PCBACHMORE,PCTPOVERTY,dist_to_nearest_school_ft,schools_within_15min_walk,age,age2,cooks_d,fitted,residual
211051105,2024-02-22,9.39274525863144,3,1.0986122886681098,7.783640596221253,19127,1,3,3,210,2677849.78004548,261381.14546871,1417,7.247296100654449,2,6.117290566333828,104,7.912942684237284,0.6931471805599453,5214,87660,10.876782241878017,53.90494387389539,12.581511315688532,6.934651042179073,4,11,4.804021044733257,0.00407270372370669,13.22988022274819,-3.837134964116749
071348000,2024-04-24,15.048726872113876,3,0.6931471805599453,6.92461239604856,19134,1,4,4,176,2702854.92524506,252462.83325288,9937,7.589672181197654,7,5.7699683305007285,149,7.669971229192599,1.0986122886681098,4074,33750,9.42504844446929,4.579153946794593,52.9945999018164,6.890184598002047,19,105,9.30801139914963,0.0038275690222479794,11.013067851832052,4.035659020281826
401237000,2024-04-24,15.048726872113876,3,0.6931471805599453,6.900730664045173,19142,1,4,4,65,2674420.36269173,228202.40408355,5050,7.270556356002963,3,5.8038163148977455,134,8.91134023504813,0,4672,43081,9.912645490320894,14.191988950276244,19.34931506849315,7.458401731110715,11,100,9.210440366976515,0.003431318816932725,11.606922806920544,3.441804065193333
401237400,2024-04-24,15.048726872113876,3,0.6931471805599453,6.900730664045173,19142,1,4,4,65,2674374.30405681,228157.57018371,5010,7.314221533414357,3,5.70593071058207,133,8.91771537548372,0,4672,43081,9.912645490320894,14.191988950276244,19.34931506849315,7.494790837220542,11,100,9.210440366976515,0.0034264515223333203,11.60712538614766,3.4416014859662174
043166400,2023-11-09,15.444751293772969,3,0.6931471805599453,6.985641817639208,19131,1,4,4,112,2672624.35447273,242798.61570472,7485,7.628329991963894,5,6.436473791222662,176,8.777043819215825,0,5307,28393,9.779623565313742,12.03170028818444,43.13171283210854,6.186454378841441,9,105,9.30801139914963,0.0033515188129535148,11.596846886201053,3.8479044075719164
041330100,2023-11-09,15.444751293772969,3,0.6931471805599453,7.007600613951853,19131,1,4,4,112,2673998.1732474,244134.90535496,6346,6.374721687500547,5,5.890603707739228,160,8.777060629709046,0,5307,28393,9.779623565313742,12.03170028818444,43.13171283210854,6.762357344207196,8,100,9.210440366976515,0.0033301606259447665,11.604405544440949,3.84034574933202
043055800,2023-11-09,15.444751293772969,3,0.6931471805599453,7.044905117129371,19131,1,4,4,112,2673678.32972698,243681.85934505,6871,7.0397101512674425,6,5.196034143483154,165,8.752155803216866,0,5307,28393,9.779623565313742,12.03170028818444,43.13171283210854,6.4578684162580435,10,105,9.30801139914963,0.003290634276124498,11.62263893766536,3.822112356107609
381091300,2024-05-22,14.680541679094103,3,0.6931471805599453,6.863803391452954,19129,1,4,5,171,2690911.72636248,255180.26581013,5290,7.282047293053728,2,5.856864461928347,151,8.56536748302518,0,3234,27112,9.839908570893256,6.206329634196465,36.42547928262214,6.385089901482904,13,82,8.81358720447004,0.0031970503107894813,11.644834355031636,3.0357073240624675
401220400,2024-04-24,15.048726872113876,3,0.6931471805599453,7.221835825288449,19142,1,4,4,65,2674103.43484789,228318.36284113,4722,7.395956294293643,3,6.365067791431218,125,8.898961295602968,0,4672,43081,9.912645490320894,14.191988950276244,19.34931506849315,7.55009494192929,10,105,9.30801139914963,0.0031088928242572877,11.768454740237926,3.28027213187595
611317900,2024-03-11,9.210440366976515,7,1.3862943611198906,8.343077871169383,19126,1,4,4,270,2701813.87024057,271187.42703721003,2625,7.380643413275978,3,6.438586068274335,143,8.53399098350333,0,2688,91882,10.50608072475522,52.17391304347826,7.440476190476191,7.147516549564104,8,125,9.65669147255669,0.003025367256223444,13.255003265308519,-4.0445628983320034
071025900,2024-05-08,14.45736497045232,3,0.6931471805599453,6.951772164398911,19133,1,4,4,176,2701565.3346484,253128.2252948,7887,7.298619530508453,6,5.512741875529811,143,7.943633830917654,1.0986122886681098,4074,33750,9.42504844446929,4.579153946794593,52.9945999018164,5.840692707044424,18,105,9.30801139914963,0.0029256140878255346,10.8978510746753,3.559513895777019
